square/square674.csv, 0.875, 0.6001337398086107, 0.6869363285920295
square/square675.csv, 0.8979591836734694, 0.6544004681331264, 0.7494233336393262
square/square676.csv, 1.048780487804878, 0.6393536870706477, 0.7572239527420401
square/square677.csv, 1.1875, 0.8090365576093578, 0.8593632798245084
square/square678.csv, 0.9365079365079365, 0.6658348383068717, 0.5912111256811711
square/square679.csv, 0.9642857142857143, 0.6086059493889046, 0.5776934250516697
square/square680.csv, 1.1428571428571428, 0.6257141185171805, 0.654453891303719
square/square681.csv, 1.0535714285714286, 0.6277014286287876, 0.6724640755014515
santafeanalysis/CaptureFile0002.csv, 0.9775280898876404, 0.8186365156378558, 0.8129549236278527
santafeanalysis/CaptureFile0003.csv, 1.1111111111111112, 0.8572599406801621, 0.8295140512788286
.\sf.csv, 0.82, 0.7726894466029472, 0.7141511894474045
